Recency,Frequency,Monetary,Churn,AvgOrderValue,PurchaseSpanDays,PurchaseInterval,RepeatRatio,ChurnProbability,RiskSegment,Segment,SegmentName
430,1,61.28,1,61.28,0,0.0,1.0,0.6982612839646721,High Risk,1,Churned
302,6,2642.35,1,440.39166666666665,436,87.2,1.5,0.17124420257431197,Low Risk,3,regular
418,3,660.65,1,220.2166666666667,262,131.0,1.0,0.40201098141943115,Medium Risk,0,Occasional
145,6,1410.73,0,235.12166666666667,559,111.8,1.5,0.0981500623902421,Low Risk,0,Occasional
6,2,632.0,0,316.0,34,34.0,1.0,0.6662727441971592,High Risk,3,regular
19,7,3403.4500000000003,0,486.20714285714286,705,117.5,1.0,0.043883850734757875,Low Risk,3,regular
33,12,3314.76,0,276.23,604,54.90909090909091,1.0,0.05820649025044964,Low Risk,2,VIP Loyal
622,2,255.59,1,127.79500000000002,108,108.0,1.0,0.6128700839479377,High Risk,0,Occasional
176,1,189.5,0,189.5,0,0.0,1.0,0.6969777928719217,High Risk,1,Churned
58,3,412.05,0,137.35,85,42.5,1.5,0.6014140187305591,High Risk,0,Occasional
22,1,209.49,0,209.49,0,0.0,1.0,0.6967774137206681,High Risk,1,Churned
421,1,102.0,1,102.0,0,0.0,1.0,0.6978540084869851,High Risk,1,Churned
582,1,156.85000000000002,1,156.85000000000002,0,0.0,1.0,0.6973049144505183,High Risk,1,Churned
16,18,7023.58,0,390.19888888888886,713,41.94117647058823,1.5,0.027145024145871034,Low Risk,2,VIP Loyal
19,2,613.6899999999999,0,306.845,403,403.0,1.0,0.3766208245554017,Medium Risk,3,regular
159,2,701.36,0,350.68,244,244.0,1.0,0.5023687125315913,Medium Risk,0,Occasional
577,2,324.19,1,162.095,92,92.0,1.0,0.6247633263850736,High Risk,0,Occasional
25,7,1095.27,0,156.46714285714285,620,103.33333333333333,1.1666666666666667,0.06777157237513878,Low Risk,0,Occasional
399,2,620.37,1,310.185,15,15.0,1.0,0.679871587285671,High Risk,0,Occasional
212,2,271.24,1,135.62,105,105.0,1.0,0.6150971480370111,High Risk,0,Occasional
6,10,1966.09,0,196.60899999999998,573,63.666666666666664,2.0,0.0750273129668779,Low Risk,2,VIP Loyal
486,1,139.95000000000002,1,139.95000000000002,0,0.0,1.0,0.6974741576712715,High Risk,1,Churned
416,1,651.4,1,651.4,0,0.0,1.0,0.6923286998799926,High Risk,1,Churned
253,1,85.0,1,85.0,0,0.0,1.0,0.6980240779018522,High Risk,1,Churned
59,18,5629.91,0,312.7727777777778,602,35.411764705882355,1.2,0.04886198764325081,Low Risk,2,VIP Loyal
381,1,319.75,1,319.75,0,0.0,1.0,0.6956708276598096,High Risk,1,Churned
11,1,361.62,0,361.62,0,0.0,1.0,0.6952500193704657,High Risk,1,Churned
65,1,312.98,0,312.98,0,0.0,1.0,0.6957388378453863,High Risk,1,Churned
25,4,1307.79,0,326.9475,375,125.0,1.0,0.2516144342178876,Low Risk,3,regular
720,1,310.72,1,310.72,0,0.0,1.0,0.6957615394892686,High Risk,1,Churned
92,8,3335.0,0,416.875,637,91.0,1.0,0.05834909411273782,Low Risk,3,regular
52,5,3469.3,0,693.8599999999999,572,143.0,1.0,0.09885418798717568,Low Risk,3,regular
129,1,1595.48,0,1595.48,0,0.0,1.0,0.6827046407957563,High Risk,1,Churned
96,8,4606.46,0,575.8075,584,83.42857142857143,1.3333333333333333,0.07659043702709449,Low Risk,3,regular
611,1,187.35000000000002,1,187.35000000000002,0,0.0,1.0,0.6969993399481003,High Risk,1,Churned
57,1,1090.14,0,1090.14,0,0.0,1.0,0.6878762553626261,High Risk,1,Churned
9,39,12253.96,0,314.2041025641025,691,18.18421052631579,1.8571428571428572,0.017253455466515525,Low Risk,2,VIP Loyal
501,4,1310.3400000000001,1,327.58500000000004,230,76.66666666666667,1.3333333333333333,0.40822140248676636,Medium Risk,0,Occasional
169,11,1142.03,0,103.82090909090908,450,45.0,1.375,0.1309091166401545,Low Risk,0,Occasional
393,6,1001.01,1,166.835,177,35.4,1.2,0.44499073000844436,Medium Risk,0,Occasional
57,1,216.17,0,216.17,0,0.0,1.0,0.6967104369230591,High Risk,1,Churned
326,2,515.86,1,257.93,203,203.0,1.0,0.5364778305624163,Medium Risk,0,Occasional
1,5,1245.9,0,249.18,85,28.333333333333332,1.0,0.5768227623225891,Medium Risk,3,regular
429,2,273.26,1,136.63,101,101.0,1.0,0.618151252268024,High Risk,0,Occasional
18,9,2556.09,0,284.01,371,46.375,1.0,0.19934135953191878,Low Risk,2,VIP Loyal
248,4,1239.55,1,309.8875,345,115.0,1.0,0.280439440029287,Low Risk,3,regular
387,1,662.4000000000001,1,662.4000000000001,0,0.0,1.0,0.6922175008966155,High Risk,1,Churned
58,4,501.56,0,125.39,231,77.0,1.0,0.4067639451425861,Medium Risk,0,Occasional
74,1,145.67000000000002,0,145.67000000000002,0,0.0,1.0,0.6974168813492015,High Risk,1,Churned
31,3,1015.29,0,338.43,186,93.0,1.0,0.4850124191479673,Medium Risk,3,regular
7,2,3192.54,0,1596.27,31,31.0,1.0,0.6565681749900462,High Risk,3,regular
123,10,8111.57,0,811.157,567,63.0,1.0,0.0761192187974748,Low Risk,3,regular
2,15,5712.08,0,380.80533333333335,667,47.642857142857146,1.25,0.03799894625217363,Low Risk,2,VIP Loyal
23,17,7885.85,0,463.8735294117647,696,46.4,1.1428571428571428,0.03078910038021256,Low Risk,2,VIP Loyal
527,3,919.57,1,306.5233333333333,198,99.0,1.0,0.4718474751697919,Medium Risk,0,Occasional
120,8,1038.92,0,129.865,526,75.14285714285714,1.1428571428571428,0.10165620846813432,Low Risk,0,Occasional
358,7,2049.15,1,292.7357142857143,314,52.333333333333336,1.1666666666666667,0.2701983269918312,Low Risk,3,regular
54,14,4814.37,0,343.88357142857143,668,51.38461538461539,1.0769230769230769,0.03887933066479407,Low Risk,2,VIP Loyal
64,1,122.7,0,122.7,0,0.0,1.0,0.6976468506561846,High Risk,1,Churned
86,3,449.68,0,149.89333333333335,603,301.5,1.0,0.12719174846026457,Low Risk,0,Occasional
55,4,2473.06,0,618.265,549,183.0,1.0,0.12427470331650153,Low Risk,3,regular
646,1,395.5,1,395.5,0,0.0,1.0,0.6949092743085182,High Risk,1,Churned
21,17,4391.66,0,258.33294117647057,540,33.75,1.2142857142857142,0.06954078772843009,Low Risk,2,VIP Loyal
4,43,45179.1,0,1050.6767441860466,641,15.261904761904763,2.15,0.023962118712494943,Low Risk,2,VIP Loyal
3,5,1191.13,0,238.22600000000003,61,15.25,1.6666666666666667,0.6056895584854006,High Risk,3,regular
11,15,6560.02,0,437.3346666666667,720,51.42857142857143,1.3636363636363635,0.028698078635633464,Low Risk,2,VIP Loyal
7,10,1888.48,0,188.848,462,51.333333333333336,2.0,0.12948810475133668,Low Risk,2,VIP Loyal
189,2,506.8,1,253.39999999999998,11,11.0,1.0,0.6831955155495165,High Risk,0,Occasional
71,1,243.56,0,243.56,0,0.0,1.0,0.6964357246756824,High Risk,1,Churned
204,1,349.55,1,349.55,0,0.0,1.0,0.6953713606602262,High Risk,1,Churned
120,7,2169.05,0,309.86428571428576,455,91.0,1.2,0.15368903175057605,Low Risk,3,regular
93,6,1991.23,0,331.87166666666667,593,118.6,1.0,0.08253007758106846,Low Risk,3,regular
1,14,2927.38,0,209.09857142857143,732,56.30769230769231,1.5555555555555556,0.027739677106102582,Low Risk,2,VIP Loyal
378,3,863.5600000000001,1,287.8533333333333,203,101.5,1.0,0.4664199683928612,Medium Risk,0,Occasional
27,6,1267.6499999999999,0,211.27499999999998,549,109.8,1.2,0.10233990085299138,Low Risk,3,regular
298,1,821.1,1,821.1,0,0.0,1.0,0.6906107235285582,High Risk,1,Churned
24,3,564.62,0,188.20666666666668,286,143.0,1.5,0.3791575611496796,Medium Risk,0,Occasional
28,6,4008.52,0,668.0866666666667,708,141.6,1.0,0.04666088495954921,Low Risk,3,regular
626,1,388.55,1,388.55,0,0.0,1.0,0.6949791907338588,High Risk,1,Churned
50,3,1160.72,0,386.9066666666667,627,313.5,1.0,0.1148427778042934,Low Risk,3,regular
326,2,686.4,1,343.20000000000005,85,85.0,1.0,0.6283144444645417,High Risk,3,regular
16,2,388.52,0,194.26,258,258.0,1.0,0.4926488343973226,Medium Risk,0,Occasional
183,6,1610.59,1,268.4316666666667,441,88.2,1.0,0.16649619506027397,Low Risk,3,regular
72,15,5676.34,0,378.42266666666666,631,45.07142857142857,1.25,0.04603267823726964,Low Risk,2,VIP Loyal
632,5,34095.26,1,6819.051999999999,92,23.0,1.25,0.5269008035239574,Medium Risk,3,regular
400,1,165.45000000000002,1,165.45000000000002,0,0.0,1.0,0.6972187701142554,High Risk,1,Churned
37,2,332.64,0,166.32,257,257.0,1.0,0.4937481836683701,Medium Risk,0,Occasional
733,1,312.65,1,312.65,0,0.0,1.0,0.695742152746619,High Risk,1,Churned
409,1,42.0,1,42.0,0,0.0,1.0,0.6984540109145648,High Risk,1,Churned
692,1,136.8,1,136.8,0,0.0,1.0,0.6975056970802596,High Risk,1,Churned
80,4,2369.55,0,592.3875,196,65.33333333333333,1.0,0.445387590997447,Medium Risk,3,regular
423,2,286.6,1,143.29999999999998,98,98.0,1.0,0.6203780273712027,High Risk,0,Occasional
57,20,4234.99,0,211.74949999999998,590,31.05263157894737,1.6666666666666667,0.04934405203325062,Low Risk,2,VIP Loyal
424,1,124.95,1,124.95,0,0.0,1.0,0.6976243286520132,High Risk,1,Churned
507,1,42.22,1,42.22,0,0.0,1.0,0.698451812142707,High Risk,1,Churned
12,2,626.45,0,313.225,24,24.0,2.0,0.6781157441155621,High Risk,0,Occasional
394,1,70.80000000000001,1,70.80000000000001,0,0.0,1.0,0.6981660942426773,High Risk,1,Churned
464,4,1275.81,1,318.9525,211,70.33333333333333,1.3333333333333333,0.4309883851835914,Medium Risk,3,regular
50,2,272.04,0,136.01999999999998,141,141.0,1.0,0.5871320371744015,Medium Risk,0,Occasional
50,2,1212.8400000000001,0,606.42,203,203.0,1.0,0.5328846129031758,Medium Risk,3,regular
59,4,1360.68,0,340.17,481,160.33333333333334,1.0,0.16649952220928102,Low Risk,3,regular
432,4,1774.68,1,443.67,130,43.333333333333336,1.0,0.5272153905556879,Medium Risk,3,regular
402,4,730.7,1,182.675,319,106.33333333333333,1.0,0.30769110811587597,Medium Risk,0,Occasional
352,3,865.2,1,288.40000000000003,115,57.5,1.0,0.5647992337263698,Medium Risk,0,Occasional
54,1,351.13,0,351.13,0,0.0,1.0,0.695355478257783,High Risk,1,Churned
2,6,1838.8500000000001,0,306.47499999999997,70,14.0,1.5,0.5851216497027805,Medium Risk,2,VIP Loyal
93,4,678.25,0,169.5625,42,21.0,1.0,0.6379400382919114,High Risk,0,Occasional
23,1,223.85000000000002,0,223.85000000000002,0,0.0,1.0,0.6966334233363918,High Risk,1,Churned
75,2,708.26,0,354.13,362,362.0,1.0,0.4078106647768234,Medium Risk,3,regular
11,4,464.57,0,116.14250000000001,122,40.666666666666664,1.3333333333333333,0.541143334898026,Medium Risk,0,Occasional
169,11,3494.1,0,317.6454545454545,525,52.5,1.2222222222222223,0.09068120382893538,Low Risk,2,VIP Loyal
58,2,337.34,0,168.67,78,78.0,1.0,0.6352734519640347,High Risk,0,Occasional
96,11,5257.38,0,477.94363636363636,640,64.0,1.5714285714285714,0.05081436614164194,Low Risk,2,VIP Loyal
295,1,307.4,1,307.4,0,0.0,1.0,0.6957948870781699,High Risk,1,Churned
109,2,608.7900000000001,0,304.395,39,39.0,1.0,0.6627681376307822,High Risk,0,Occasional
264,1,922.1,1,922.1,0,0.0,1.0,0.6895857296635417,High Risk,1,Churned
597,3,6116.92,1,2038.9733333333334,55,27.5,1.0,0.6149324128884627,High Risk,3,regular
180,3,939.66,0,313.21999999999997,234,117.0,1.0,0.4317680131856243,Medium Risk,3,regular
169,2,880.13,0,440.065,233,233.0,1.0,0.510351982062065,Medium Risk,3,regular
35,1,71.66,0,71.66,0,0.0,1.0,0.69815749433165,High Risk,1,Churned
23,7,1560.96,0,222.99428571428572,589,98.16666666666667,1.1666666666666667,0.07891900403248459,Low Risk,3,regular
17,4,839.14,0,209.785,126,42.0,1.0,0.5338188077177504,Medium Risk,0,Occasional
22,15,11122.300000000001,0,741.4866666666666,701,50.07142857142857,1.25,0.03206611286054502,Low Risk,2,VIP Loyal
535,1,320.0,1,320.0,0,0.0,1.0,0.6956683160416701,High Risk,1,Churned
578,1,246.54,1,246.54,0,0.0,1.0,0.6964058278385087,High Risk,1,Churned
653,1,200.43,1,200.43,0,0.0,1.0,0.6968682401583023,High Risk,1,Churned
395,2,854.15,1,427.075,85,85.0,1.0,0.6275023095517376,High Risk,3,regular
79,6,1876.23,0,312.705,656,131.2,1.0,0.06074915829054826,Low Risk,3,regular
65,1,90.6,0,90.6,0,0.0,1.0,0.6979680610347968,High Risk,1,Churned
361,4,548.76,1,137.19,374,124.66666666666667,1.0,0.25359506916979513,Low Risk,0,Occasional
3,6,2427.32,0,404.55333333333334,91,18.2,1.5,0.5577558165357502,Medium Risk,2,VIP Loyal
11,4,745.06,0,186.265,235,78.33333333333333,1.3333333333333333,0.4033071141321811,Medium Risk,0,Occasional
176,3,674.45,0,224.8166666666667,118,59.0,1.0,0.562039374443561,Medium Risk,0,Occasional
218,14,12823.521,1,915.9657857142856,505,38.84615384615385,1.4,0.09290223338064194,Low Risk,2,VIP Loyal
7,12,6640.68,0,553.39,721,65.54545454545455,1.0,0.031560402764734895,Low Risk,2,VIP Loyal
2,2,439.92,0,219.95999999999998,69,69.0,1.0,0.6415147684711918,High Risk,0,Occasional
154,3,545.17,0,181.72333333333333,220,110.0,1.0,0.4484071457270403,Medium Risk,0,Occasional
5,5,1026.42,0,205.28400000000002,266,66.5,1.0,0.3468315512474421,Medium Risk,0,Occasional
418,3,458.25,1,152.75,240,120.0,1.0,0.4265597602330645,Medium Risk,0,Occasional
380,8,4709.2300000000005,1,588.65375,354,50.57142857142857,1.6,0.2234593508792107,Low Risk,3,regular
79,6,1076.18,0,179.36333333333334,431,86.2,1.0,0.17412036234982634,Low Risk,0,Occasional
21,2,230.22,0,115.11,50,50.0,1.0,0.6565270903251994,High Risk,0,Occasional
392,1,538.4,1,538.4,0,0.0,1.0,0.6934697225767941,High Risk,1,Churned
22,3,362.8,0,120.93333333333334,413,206.5,1.0,0.2550778831629711,Low Risk,0,Occasional
308,17,3011.87,1,177.16882352941175,288,18.0,1.5454545454545454,0.23447872796854644,Low Risk,2,VIP Loyal
387,2,438.9,1,219.45,43,43.0,1.0,0.660654817527454,High Risk,0,Occasional
477,3,996.61,1,332.2033333333333,226,113.0,1.0,0.44043760834112233,Medium Risk,0,Occasional
435,1,390.86,1,390.86,0,0.0,1.0,0.6949559533223439,High Risk,1,Churned
146,2,166.3,0,83.15,250,250.0,1.0,0.5002800823643357,Medium Risk,0,Occasional
423,1,123.66,1,123.66,0,0.0,1.0,0.6976372413839944,High Risk,1,Churned
7,35,13365.87,0,381.88199999999995,617,18.147058823529413,1.75,0.02909769569936832,Low Risk,2,VIP Loyal
386,2,846.55,1,423.275,51,51.0,1.0,0.6529075066119926,High Risk,3,regular
19,14,4667.57,0,333.3978571428571,664,51.07692307692308,1.0769230769230769,0.03970505209721815,Low Risk,2,VIP Loyal
71,2,190.25,0,95.125,131,131.0,1.0,0.5953723366236414,Medium Risk,0,Occasional
287,1,264.7,1,264.7,0,0.0,1.0,0.6962236018252942,High Risk,1,Churned
49,2,677.72,0,338.86,532,532.0,1.0,0.28429788136022144,Low Risk,3,regular
31,12,5358.84,0,446.57,644,58.54545454545455,1.2,0.04756460324905661,Low Risk,2,VIP Loyal
207,4,1192.36,1,298.09000000000003,461,153.66666666666666,1.0,0.18075410650172016,Low Risk,0,Occasional
411,1,519.8100000000001,1,519.8100000000001,0,0.0,1.0,0.6936572096573724,High Risk,1,Churned
15,2,196.79000000000002,0,98.39500000000001,30,30.0,1.0,0.6711419402772533,High Risk,0,Occasional
73,7,3416.23,0,488.03285714285715,663,110.5,1.4,0.05472157153916024,Low Risk,3,regular
60,5,799.92,0,159.98399999999998,595,148.75,1.0,0.08987215301506202,Low Risk,0,Occasional
416,1,331.14,1,331.14,0,0.0,1.0,0.6955563865026645,High Risk,1,Churned
39,9,4445.59,0,493.95444444444445,649,81.125,1.0,0.052176526860356516,Low Risk,3,regular
30,21,7108.45,0,338.497619047619,700,35.0,1.2352941176470589,0.026441981326504542,Low Risk,2,VIP Loyal
27,12,2048.6,0,170.71666666666667,706,64.18181818181819,1.2,0.0340933924551905,Low Risk,2,VIP Loyal
4,22,10020.86,0,455.49363636363637,664,31.61904761904762,1.5714285714285714,0.03177838258555194,Low Risk,2,VIP Loyal
17,1,320.46,0,320.46,0,0.0,1.0,0.6956636946338274,High Risk,1,Churned
380,2,682.54,1,341.27,21,21.0,2.0,0.6799810231637212,High Risk,0,Occasional
20,8,4757.8,0,594.7249999999999,605,86.42857142857143,1.0,0.06850715628816575,Low Risk,3,regular
66,5,2026.06,0,405.212,497,124.25,1.0,0.1394889460893546,Low Risk,3,regular
213,1,311.3,1,311.3,0,0.0,1.0,0.6957557134945898,High Risk,1,Churned
12,6,855.97,0,142.66166666666666,131,26.2,1.5,0.5067400603102045,Medium Risk,0,Occasional
30,3,219.5,0,73.16666666666667,432,216.0,1.0,0.23951386404762443,Low Risk,0,Occasional
43,19,6775.71,0,356.6163157894737,693,38.5,1.1875,0.02912942117192298,Low Risk,2,VIP Loyal
4,6,2313.14,0,385.5233333333333,144,28.8,1.2,0.48705991602538823,Medium Risk,3,regular
15,14,3902.01,0,278.715,706,54.30769230769231,1.0769230769230769,0.031660681764305636,Low Risk,2,VIP Loyal
386,2,895.76,1,447.88,13,13.0,2.0,0.684642258073529,High Risk,3,regular
519,3,382.31,1,127.43666666666667,31,15.5,1.5,0.6579616260089581,High Risk,0,Occasional
447,3,566.7,1,188.9,129,64.5,1.0,0.5501594375627646,Medium Risk,0,Occasional
10,29,9502.26,0,327.6641379310345,724,25.857142857142858,1.380952380952381,0.01857839826718699,Low Risk,2,VIP Loyal
211,5,2046.3400000000001,1,409.26800000000003,526,131.5,1.0,0.12260293614920677,Low Risk,3,regular
46,9,4530.09,0,503.34333333333336,447,55.875,1.2857142857142858,0.14223951261820186,Low Risk,2,VIP Loyal
134,2,529.73,0,264.865,22,22.0,2.0,0.6799649508189523,High Risk,3,regular
733,1,209.41,1,209.41,0,0.0,1.0,0.6967782157873794,High Risk,1,Churned
43,11,6258.45,0,568.9499999999999,392,39.2,1.5714285714285714,0.17301862052178507,Low Risk,2,VIP Loyal
10,5,2874.72,0,574.9440000000001,206,51.5,1.0,0.41710417604623606,Medium Risk,3,regular
116,7,2196.67,0,313.81,536,89.33333333333333,1.0,0.10160765874361383,Low Risk,3,regular
513,1,79.48,1,79.48,0,0.0,1.0,0.6980792887584967,High Risk,1,Churned
432,1,509.04,1,509.04,0,0.0,1.0,0.6937657998237313,High Risk,1,Churned
198,3,1099.91,1,366.6366666666667,264,132.0,1.5,0.4011570235268102,Medium Risk,3,regular
565,2,445.15,1,222.575,0,0.0,2.0,0.6956461121609717,High Risk,1,Churned
480,2,457.82,1,228.91,127,127.0,1.0,0.5971577950396505,Medium Risk,0,Occasional
278,1,328.8,1,328.8,0,0.0,1.0,0.6955798996548319,High Risk,1,Churned
110,5,1084.57,0,216.914,513,128.25,1.0,0.13044913619931342,Low Risk,0,Occasional
77,3,1948.21,0,649.4033333333333,499,249.5,1.0,0.18593263098194082,Low Risk,3,regular
53,1,917.34,0,917.34,0,0.0,1.0,0.6896340782203169,High Risk,1,Churned
162,11,11403.41,0,1036.6736363636364,538,53.8,1.0,0.08530498526381798,Low Risk,3,regular
571,1,229.75,1,229.75,0,0.0,1.0,0.6965742517553247,High Risk,1,Churned
645,1,367.15000000000003,1,367.15000000000003,0,0.0,1.0,0.6951944164894395,High Risk,1,Churned
47,3,1421.61,0,473.86999999999995,91,45.5,1.0,0.5894940848377508,Medium Risk,3,regular
17,4,1249.01,0,312.2525,512,170.66666666666666,1.0,0.1465445489489078,Low Risk,3,regular
155,7,1716.58,0,245.2257142857143,437,72.83333333333333,1.0,0.1608985810098398,Low Risk,3,regular
225,2,792.15,1,396.07500000000005,261,261.0,1.0,0.48812936391063305,Medium Risk,3,regular
7,2,584.07,0,292.03499999999997,242,242.0,1.0,0.5045963544962148,Medium Risk,3,regular
122,3,645.74,0,215.24666666666667,269,134.5,1.5,0.39705834928307876,Medium Risk,0,Occasional
465,8,4057.9,1,507.2375,119,17.0,2.0,0.5071548768935104,Medium Risk,3,regular
471,2,713.11,1,356.555,154,154.0,1.0,0.5746523460707286,Medium Risk,3,regular
61,1,104.82,0,104.82,0,0.0,1.0,0.6978257917208885,High Risk,1,Churned
550,3,10396.5,1,3465.5,0,0.0,3.0,0.6697416699718042,High Risk,3,regular
63,2,467.66,0,233.82999999999998,80,80.0,1.0,0.6331435704980273,High Risk,0,Occasional
18,20,8262.29,0,413.11449999999996,710,37.36842105263158,1.6666666666666667,0.02613256518307013,Low Risk,2,VIP Loyal
7,44,40999.17,0,931.7993181818182,729,16.953488372093023,1.9130434782608696,0.013937228929576172,Low Risk,2,VIP Loyal
2,16,4850.2699999999995,0,303.141875,723,48.2,1.3333333333333333,0.027168528488651922,Low Risk,2,VIP Loyal
555,1,109.44,1,109.44,0,0.0,1.0,0.6977795610243529,High Risk,1,Churned
22,3,651.8199999999999,0,217.2733333333333,135,67.5,1.5,0.5458657575010515,Medium Risk,0,Occasional
29,9,2856.72,0,317.4133333333333,583,72.875,1.0,0.07301076154280978,Low Risk,2,VIP Loyal
285,1,626.65,1,626.65,0,0.0,1.0,0.6925788159544105,High Risk,1,Churned
176,6,836.95,0,139.49166666666667,556,111.2,1.0,0.09875110796992963,Low Risk,0,Occasional
78,5,3069.88,0,613.976,595,148.75,1.0,0.08900654924266042,Low Risk,3,regular
33,2,267.28000000000003,0,133.64,542,542.0,1.0,0.279460440865993,Low Risk,0,Occasional
41,35,12645.57,0,361.30199999999996,698,20.529411764705884,1.75,0.018525484181010087,Low Risk,2,VIP Loyal
266,1,141.41,1,141.41,0,0.0,1.0,0.6974595387739899,High Risk,1,Churned
725,1,431.98,1,431.98,0,0.0,1.0,0.6945421411501482,High Risk,1,Churned
491,2,304.25,1,152.125,238,238.0,1.0,0.5092852831230786,Medium Risk,0,Occasional
27,10,3123.1,0,312.31,657,73.0,1.1111111111111112,0.04792673126314767,Low Risk,2,VIP Loyal
109,16,11313.029999999999,0,707.0643749999999,591,39.4,1.6,0.056287027145356,Low Risk,2,VIP Loyal
284,1,154.99,1,154.99,0,0.0,1.0,0.6973235438430742,High Risk,1,Churned
9,14,4255.03,0,303.93071428571426,668,55.666666666666664,1.1818181818181819,0.039319362613851834,Low Risk,2,VIP Loyal
305,3,748.69,1,249.56333333333336,77,38.5,1.5,0.6090479438058762,High Risk,0,Occasional
17,13,13239.03,0,1018.386923076923,600,50.0,1.3,0.058742073808153175,Low Risk,2,VIP Loyal
32,2,746.36,0,373.18,74,74.0,1.0,0.6363121663500839,High Risk,3,regular
1,37,22434.0,0,606.3243243243244,735,20.416666666666668,1.7619047619047619,0.014902028784145071,Low Risk,2,VIP Loyal
20,2,480.81,0,240.405,371,371.0,1.0,0.4019196288677592,Medium Risk,0,Occasional
124,4,572.3,0,143.075,362,120.66666666666667,1.0,0.2648699651007456,Low Risk,0,Occasional
65,1,92.46,0,92.46,0,0.0,1.0,0.6979494541285088,High Risk,1,Churned
106,3,1520.96,0,506.9866666666667,616,308.0,1.0,0.1195124363429668,Low Risk,3,regular
1,23,8214.65,0,357.1586956521739,282,12.818181818181818,2.090909090909091,0.21546940302131543,Low Risk,2,VIP Loyal
24,22,8408.84,0,382.22,712,33.904761904761905,1.375,0.02420962126151498,Low Risk,2,VIP Loyal
463,2,469.19,1,234.59500000000003,67,67.0,1.0,0.6428645263905465,High Risk,0,Occasional
